5000, teren0, 0, -1204.4420166016, 1429.8129882813, 91.736785888672, 0.70710678118655, 0, -0, -0.70710678118655, -1
5001, teren1, 0, -1337.1369628906, 1197.1290283203, 80.121429443359, 0.70710678118655, 0, -0, -0.70710678118655, -1
5002, teren2, 0, -1198.8000488281, 1248.1429443359, 80.080093383789, 0.70710678118655, 0, -0, -0.70710678118655, -1
5003, teren3, 0, -1650.8089599609, 1692.5279541016, 102.05191040039, 0.70710678118655, 0, -0, -0.70710678118655, -1
5004, teren4, 0, -1451.4169921875, 1807.7280273438, 109.42346954346, 0.70710678118655, 0, -0, -0.70710678118655, -1
5005, teren5, 0, -1287.1779785156, 1797.3549804688, 115.24571990967, 0.70710678118655, 0, -0, -0.70710678118655, -1
5006, teren6, 0, -1085.3900146484, 1797.3549804688, 110.50450134277, 0.70710678118655, 0, -0, -0.70710678118655, -1
5007, teren7, 0, -964.84582519531, 1654.8929443359, 107.83805847168, 0.70710678118655, 0, -0, -0.70710678118655, -1
5008, teren8, 0, -1116.5460205078, 1601.1820068359, 103.27992248535, 0.70710678118655, 0, -0, -0.70710678118655, -1
5009, teren9, 0, -1003.1060180664, 1410.7760009766, 85.992729187012, 0.70710678118655, 0, -0, -0.70710678118655, -1
5010, teren10, 0, -1349.6369628906, 1604.3299560547, 102.60038757324, 0.70710678118655, 0, -0, -0.70710678118655, -1
5011, 04_teren11, 0, -1561.3430175781, 1590.9410400391, 96.90306854248, 0, 0, 0, 1, -1
5012, teren12, 0, -1394.5300292969, 1408.8249511719, 91.236419677734, 0.70710678118655, 0, -0, -0.70710678118655, -1
5013, teren13, 0, -1174.9870605469, 1147.7419433594, 69.278564453125, 0.70710678118655, 0, -0, -0.70710678118655, -1
5014, tunel7, 0, -622.97619628906, 1344.2039794922, 70.127662658691, 0.70710678118655, 0, -0, -0.70710678118655, -1
5015, tunel4, 0, -622.97619628906, 1344.2039794922, 70.127662658691, 0.70710678118655, 0, -0, -0.70710678118655, -1
5016, tunel5, 0, -622.97619628906, 1344.2039794922, 70.127662658691, 0.70710678118655, 0, -0, -0.70710678118655, -1
5017, tunel3, 0, -622.97619628906, 1344.2039794922, 68.127662658691, 0.70710678118655, 0, -0, -0.70710678118655, -1
5018, tunel0, 0, -622.97619628906, 1344.2039794922, 68.127662658691, 0.70710678118655, 0, -0, -0.70710678118655, -1
5019, tunel1, 0, -622.97619628906, 1344.2039794922, 70.127662658691, 0.70710678118655, 0, -0, -0.70710678118655, -1
5020, rantl6, 0, -1070.4189453125, 1523.5310058594, 101.51439666748, 0.70710678118655, 0, -0, -0.70710678118655, -1
5021, rantl8, 0, -1043.0119628906, 1409.4050292969, 90.323257446289, 0.70710678118655, 0, -0, -0.70710678118655, -1
5022, rantl9, 0, -1151.8430175781, 1421.0810546875, 91.831977844238, 0.70710678118655, 0, -0, -0.70710678118655, -1
5023, rantl13, 0, -1504.1359863281, 1556.0939941406, 93.024452209473, -0.5, 0.5, -0.5, 0.5, -1
5024, rantl14, 0, -1479.5639648438, 1501.9969482422, 90.226753234863, 0.70710678118655, 0, -0, -0.70710678118655, -1
5025, rantl15, 0, -1420.2889404297, 1453.0799560547, 90.687149047852, -0.5, 0.5, -0.5, 0.5, -1
5026, rantl16, 0, -1495.4940185547, 1669.6259765625, 100.77648925781, -0.5, 0.5, -0.5, 0.5, -1
5027, 04_tunel_portal, 0, -878.27618408203, 1390.7919921875, 75.859405517578, 0.70710678118655, 0, -0, -0.70710678118655, -1
5028, 04_moloA, 0, -1077.2139892578, 1323.41796875, 75.912200927734, 0.70710678118655, 0, -0, -0.70710678118655, -1
5029, 04_moloB, 0, -1003.0689697266, 1316.7669677734, 75.912200927734, 0.70710678118655, 0, -0, -0.70710678118655, -1
5030, 04_moloC, 0, -1119.1510009766, 1222.6820068359, 75.912200927734, 0.70710678118655, 0, -0, -0.70710678118655, -1
5031, 04_moloD, 0, -1119.1510009766, 1302.3950195313, 75.912200927734, 0.70710678118655, 0, -0, -0.70710678118655, -1
5032, 04_rantl01A, 0, -1007.6680297852, 1347.2259521484, 80.751998901367, 0.70710678118655, 0, -0, -0.70710678118655, -1
5033, 04_rantl02A, 0, -1063.3010253906, 1347.2259521484, 80.751998901367, 0.70710678118655, 0, -0, -0.70710678118655, -1
5034, 04_rantl03A, 0, -1182.2430419922, 1207.9079589844, 82.763168334961, 0.70710678118655, 0, -0, -0.70710678118655, -1
5035, 04_rantl03B, 0, -1119.1510009766, 1206.6120605469, 77.171768188477, 0.70710678118655, 0, -0, -0.70710678118655, -1
5035, 04_rantl03B, 0, -1119.1510009766, 1318.9389648438, 77.171768188477, 4.3297802811775e-17, 0.70710678118655, -0.70710678118655, -4.3297802811775e-17, -1
5036, 04_rantl03C, 0, -1172.1319580078, 1260.7600097656, 82.903800964355, 0.70710678118655, 0, -0, -0.70710678118655, -1
5037, 04_rantl04A, 0, -1292.9320068359, 1166.9449462891, 80.762451171875, 0.70710678118655, 0, -0, -0.70710678118655, -1
5038, 04_rantl04B, 0, -1206.9169921875, 1166.9449462891, 80.751998901367, 0.70710678118655, 0, -0, -0.70710678118655, -1
5039, 04_rantl05A, 0, -1359.8549804688, 1119.7729492188, 80.0771484375, 0.70710678118655, 0, -0, -0.70710678118655, -1
5040, 04_rantl05B, 0, -1282.7280273438, 1140.6049804688, 75.249526977539, 0.70710678118655, 0, -0, -0.70710678118655, -1
5041, 04_rantl05C, 0, -1323.2819824219, 1133.3640136719, 79.934616088867, 0.70710678118655, 0, -0, -0.70710678118655, -1
5042, 04_rantl07A, 0, -1176.5360107422, 1619.6390380859, 108.62658691406, 0.70710678118655, 0, -0, -0.70710678118655, -1
5043, 04_rantl07B, 0, -1194.1590576172, 1648.5980224609, 109.4405670166, 0.70710678118655, 0, -0, -0.70710678118655, -1
5044, 04_rantl07C, 0, -994.32147216797, 1651.0610351563, 109.48710632324, 0.70710678118655, 0, -0, -0.70710678118655, -1
5045, 04_rantl07D, 0, -1128.4639892578, 1541.5550537109, 104.6166305542, 0.70710678118655, 0, -0, -0.70710678118655, -1
5046, 04_rantl07E, 0, -1200.1510009766, 1539.4930419922, 102.34150695801, 0.70710678118655, 0, -0, -0.70710678118655, -1
5047, 04_schudky, 0, -1431.0649414063, 1660.2259521484, 105.83287811279, 0.70710678118655, 0, -0, -0.70710678118655, -1
5048, 04_rantl10A, 0, -1419.5679931641, 1601.9000244141, 101.18276977539, 0.70710678118655, 0, -0, -0.70710678118655, -1
5049, 04_rantl10B, 0, -1401.123046875, 1553.5050048828, 101.80053710938, 0.70710678118655, 0, -0, -0.70710678118655, -1
5050, 04_rantl12A, 0, -1293.6529541016, 1523.7950439453, 96.539703369141, 0.70710678118655, 0, -0, -0.70710678118655, -1
5051, 04_rantl12C, 0, -1283.3890380859, 1442.3509521484, 92.06819152832, 0.70710678118655, 0, -0, -0.70710678118655, -1
5052, 04_rantl12D, 0, -1323.3000488281, 1429.0400390625, 90.157829284668, 0.70710678118655, 0, -0, -0.70710678118655, -1
5053, 04_rantl12E, 0, -1317.041015625, 1538.9859619141, 100.95081329346, 0.70710678118655, 0, -0, -0.70710678118655, -1
5054, 04_rantl12F, 0, -1222.8599853516, 1537.9560546875, 102.18714904785, 0.70710678118655, 0, -0, -0.70710678118655, -1
5055, 04_rantl17A, 0, -1467.08203125, 1453.1610107422, 87.911849975586, 0.70710678118655, 0, -0, -0.70710678118655, -1
5056, 04_rantl17B, 0, -1393.3289794922, 1501.2459716797, 96.967887878418, -0.5, 0.5, -0.5, 0.5, -1
5057, 04_rantl18A, 0, -1531.4620361328, 1634.4649658203, 95.755836486816, -0.5, 0.5, -0.5, 0.5, -1
5058, 04_rantl18C, 0, -1564.6879882813, 1668.1590576172, 96.862442016602, -0.5, 0.5, -0.5, 0.5, -1
5059, 04_rantl19A, 0, -1169.3790283203, 1319.4320068359, 80.751998901367, 0.70710678118655, 0, -0, -0.70710678118655, -1
5060, 04_rantl19C, 0, -1131.7609863281, 1350.1899414063, 80.751998901367, 0.70710678118655, 0, -0, -0.70710678118655, -1
5061, 04_rantl20A, 0, -1288.3470458984, 1646.6259765625, 109.81463623047, 0.70710678118655, 0, -0, -0.70710678118655, -1
5062, 04_rantl20B, 0, -1348.9029541016, 1616.7249755859, 109.60060882568, 0.70710678118655, 0, -0, -0.70710678118655, -1
5063, 04_rantl20C, 0, -1329.9730224609, 1588.2039794922, 105.03856658936, 0.70710678118655, 0, -0, -0.70710678118655, -1
5064, 04_rantl20D, 0, -1235.9460449219, 1658.6049804688, 110.06001281738, 0.70710678118655, 0, -0, -0.70710678118655, -1
5065, 04_rantl20E, 0, -1225.2850341797, 1607.2559814453, 106.75437164307, 0.70710678118655, 0, -0, -0.70710678118655, -1
5066, 04_rantl22A, 0, -932.91528320313, 1361.1040039063, 80.751998901367, 0.70710678118655, 0, -0, -0.70710678118655, -1
5067, 04_rantl22C, 0, -941.61999511719, 1372.0169677734, 80.751998901367, 0.70710678118655, 0, -0, -0.70710678118655, -1
